t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,calib_gx_bias_lsb,calib_gy_bias_lsb,calib_gz_bias_lsb,calib_g_T_x_lsb,calib_g_T_y_lsb,calib_g_T_z_lsb,calib_valid
538,2030,-494,3431,-349,-369,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
540,2038,-484,3421,-359,-367,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
542,2036,-474,3401,-359,-363,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
544,1967,-466,3408,-352,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
546,2017,-463,3414,-347,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
548,2007,-491,3400,-360,-364,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
550,2032,-476,3405,-353,-370,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
552,2020,-499,3434,-355,-364,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
554,2002,-496,3409,-348,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
556,1982,-472,3439,-344,-363,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
558,2029,-482,3438,-345,-358,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
560,1992,-481,3414,-341,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
562,2033,-467,3446,-350,-357,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
564,2017,-468,3455,-359,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
566,2003,-487,3419,-350,-363,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
568,1984,-492,3443,-355,-363,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
570,1965,-469,3419,-357,-368,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
572,2016,-480,3412,-358,-357,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
574,2002,-488,3423,-349,-369,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
576,1979,-464,3414,-360,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
578,1991,-478,3404,-351,-367,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
580,1998,-495,3454,-353,-370,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
582,2000,-487,3419,-349,-356,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
584,2026,-475,3452,-355,-363,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
586,1960,-470,3437,-354,-361,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
588,1961,-487,3405,-342,-370,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
590,1998,-485,3443,-358,-358,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
592,1963,-474,3415,-341,-363,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
594,2019,-474,3441,-346,-364,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
596,1999,-478,3444,-358,-363,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
598,1993,-500,3441,-357,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
600,1996,-479,3459,-341,-367,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
602,1985,-473,3442,-347,-365,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
604,1982,-471,3458,-343,-360,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
606,2022,-480,3458,-347,-360,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
608,1970,-494,3425,-356,-357,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
610,1991,-486,3455,-359,-358,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
612,1970,-490,3400,-342,-358,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
614,2007,-468,3400,-346,-363,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
616,2001,-468,3458,-359,-362,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
618,1969,-487,3405,-347,-359,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
620,2036,-475,3432,-358,-370,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
622,2002,-468,3402,-359,-360,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
624,1969,-470,3417,-344,-359,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
626,1975,-497,3405,-356,-370,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
628,1970,-491,3424,-358,-363,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
630,2019,-476,3458,-345,-356,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
632,2021,-486,3431,-360,-370,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
634,2002,-498,3442,-342,-357,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
636,2012,-466,3402,-359,-366,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
638,2035,-477,3401,-350,-366,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
640,2004,-498,3429,-341,-367,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
642,2014,-474,3419,-346,-369,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
644,1995,-487,3428,-356,-360,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
646,1978,-473,3426,-344,-365,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
648,1961,-492,3435,-344,-357,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
650,2010,-464,3409,-345,-366,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
652,2028,-464,3459,-353,-370,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
654,1991,-489,3434,-349,-364,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
656,1977,-486,3448,-357,-357,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
658,1968,-465,3422,-356,-369,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
660,2033,-462,3425,-358,-361,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
662,2027,-461,3414,-346,-370,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
664,2017,-492,3442,-354,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
666,2001,-467,3449,-359,-359,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
668,1989,-476,3404,-345,-358,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
670,1964,-464,3453,-356,-363,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
672,1972,-484,3447,-356,-366,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
674,1966,-475,3435,-352,-366,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
676,1975,-499,3444,-341,-367,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
678,1969,-492,3417,-360,-361,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
680,1994,-480,3409,-345,-359,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
682,1991,-477,3450,-360,-358,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
684,1996,-483,3450,-342,-368,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
686,2025,-471,3402,-360,-364,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
688,1976,-469,3456,-359,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
690,2014,-498,3411,-344,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
692,1968,-492,3427,-357,-369,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
694,1965,-490,3434,-359,-367,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
696,1979,-483,3439,-355,-363,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
698,1973,-470,3408,-352,-369,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
700,2023,-465,3433,-360,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
702,1982,-487,3419,-360,-369,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
704,2016,-500,3423,-342,-357,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
706,2004,-492,3409,-342,-369,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
708,1999,-483,3456,-345,-358,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
710,2008,-468,3459,-349,-369,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
712,1963,-496,3432,-352,-370,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
714,1976,-497,3427,-355,-361,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
716,2012,-470,3404,-343,-360,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
718,1968,-496,3403,-352,-363,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
720,1978,-475,3448,-353,-357,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
722,2018,-485,3448,-358,-364,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
724,1970,-499,3401,-358,-356,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
726,1994,-481,3404,-360,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
728,1974,-462,3440,-357,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
730,1965,-485,3421,-348,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
732,2025,-487,3432,-357,-363,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
734,2013,-473,3434,-347,-363,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
736,2031,-484,3404,-360,-367,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
738,1971,-480,3442,-360,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
740,1997,-487,3447,-348,-360,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
742,2019,-488,3429,-351,-357,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
744,2029,-493,3403,-360,-369,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
746,2018,-468,3415,-346,-364,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
748,1968,-495,3413,-353,-361,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
750,1991,-470,3406,-358,-363,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
752,2033,-480,3411,-352,-369,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
754,1973,-500,3437,-359,-359,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
756,2017,-477,3401,-342,-365,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
758,1999,-475,3415,-342,-362,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
760,2039,-464,3431,-358,-360,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
762,2032,-490,3447,-350,-366,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
764,2003,-466,3405,-342,-365,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
766,2026,-480,3413,-358,-361,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
768,1965,-485,3429,-350,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
770,1984,-480,3442,-354,-362,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
772,1966,-482,3426,-350,-356,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
774,1978,-468,3408,-353,-367,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
776,2016,-494,3451,-360,-366,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
778,1971,-497,3412,-360,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
780,2030,-461,3441,-341,-360,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
782,1978,-493,3445,-345,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
784,1961,-490,3408,-343,-360,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
786,2031,-477,3459,-346,-368,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
788,1997,-466,3442,-348,-356,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
790,1983,-498,3455,-344,-359,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
792,2036,-484,3450,-358,-359,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
794,1978,-462,3406,-342,-358,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
796,2019,-500,3437,-349,-365,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
798,2004,-499,3402,-353,-364,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
800,2006,-462,3446,-343,-365,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
802,2039,-493,3421,-344,-369,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
804,2023,-477,3451,-358,-356,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
806,1976,-461,3436,-346,-357,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
808,1974,-466,3442,-344,-370,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
810,1972,-498,3411,-357,-367,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
812,1966,-472,3413,-356,-359,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
814,2009,-471,3421,-350,-365,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
816,1981,-489,3425,-357,-369,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
818,2014,-486,3457,-351,-362,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
820,2020,-464,3430,-349,-362,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
822,2003,-486,3451,-348,-356,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
824,2022,-468,3413,-341,-365,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
826,1968,-464,3427,-348,-369,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
828,2030,-488,3411,-344,-370,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
830,1981,-478,3407,-351,-366,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
832,2007,-461,3415,-355,-366,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
834,2008,-496,3403,-348,-364,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
836,1989,-477,3407,-342,-363,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
838,2031,-462,3419,-341,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
840,2010,-498,3435,-348,-370,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
842,2017,-487,3438,-355,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
844,2000,-481,3442,-354,-365,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
846,1975,-481,3403,-343,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
848,2016,-484,3406,-343,-365,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
850,2024,-461,3426,-345,-368,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
852,2037,-470,3418,-348,-357,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
854,1993,-466,3431,-347,-369,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
856,2036,-481,3458,-343,-357,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
858,1978,-497,3448,-341,-358,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
860,2026,-471,3448,-343,-358,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
862,2025,-498,3448,-359,-363,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
864,2028,-470,3401,-343,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
866,1982,-491,3422,-359,-368,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
868,1965,-478,3414,-343,-363,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
870,2022,-479,3436,-354,-356,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
872,2015,-461,3413,-344,-361,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
874,1964,-478,3413,-344,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
876,1988,-463,3437,-349,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
878,2030,-463,3429,-349,-361,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
880,1972,-463,3401,-357,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
882,1998,-473,3416,-341,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
884,2017,-469,3456,-357,-356,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
886,1970,-473,3407,-347,-367,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
888,2000,-498,3433,-345,-370,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
890,2022,-467,3431,-358,-359,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
892,1997,-481,3450,-342,-368,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
894,2025,-487,3413,-351,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
896,1988,-474,3431,-342,-363,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
898,1973,-498,3421,-353,-365,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
900,1972,-481,3407,-344,-363,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
902,2019,-475,3423,-343,-361,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
904,1989,-471,3425,-358,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
906,2032,-479,3414,-358,-364,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
908,2022,-488,3403,-358,-368,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
910,1971,-497,3421,-349,-358,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
912,2001,-467,3452,-355,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
914,2021,-473,3440,-342,-359,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
916,1972,-461,3420,-354,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
918,1961,-497,3430,-357,-357,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
920,2009,-463,3437,-342,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
922,1976,-491,3418,-346,-358,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
924,2003,-487,3423,-341,-368,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
926,2032,-461,3424,-346,-368,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
928,1983,-475,3457,-347,-358,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
930,2007,-492,3447,-351,-369,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
932,1960,-464,3440,-360,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
934,1978,-474,3459,-347,-367,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
936,2013,-464,3407,-353,-366,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
938,1971,-464,3416,-353,-359,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
940,2015,-497,3437,-352,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
942,2030,-492,3420,-352,-369,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
944,2015,-482,3418,-360,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
946,1996,-482,3402,-352,-365,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
948,2014,-465,3418,-354,-367,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
950,2017,-500,3438,-358,-356,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
952,2011,-485,3425,-353,-366,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
954,2002,-464,3422,-342,-369,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
956,1997,-476,3419,-341,-368,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
958,2001,-499,3433,-353,-361,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
960,1986,-472,3440,-356,-369,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
962,2019,-496,3448,-351,-366,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
964,1978,-500,3415,-349,-368,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
966,1977,-471,3407,-348,-360,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
968,2006,-479,3432,-345,-359,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
970,2005,-497,3458,-353,-358,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
972,1983,-497,3431,-349,-363,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
974,2021,-498,3406,-357,-368,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
976,2010,-500,3448,-357,-356,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
978,2026,-492,3421,-358,-362,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
980,2026,-462,3405,-351,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
982,1965,-492,3452,-346,-359,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
984,1987,-489,3444,-354,-366,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
986,1999,-463,3454,-343,-364,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
988,2033,-471,3443,-354,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
990,1976,-486,3406,-348,-369,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
992,2027,-486,3405,-356,-370,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
994,2010,-485,3420,-341,-361,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
996,2033,-461,3410,-350,-370,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
998,1984,-478,3409,-354,-361,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1000,2000,-464,3445,-346,-368,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1002,1962,-478,3443,-360,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1004,1996,-498,3443,-358,-368,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1006,1985,-469,3444,-353,-362,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1008,1998,-494,3401,-349,-356,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1010,2011,-471,3434,-345,-365,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1012,1973,-479,3414,-357,-356,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1014,1980,-485,3452,-360,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1016,2007,-463,3404,-353,-366,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1018,2022,-478,3458,-349,-360,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1020,2002,-461,3420,-355,-362,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1022,2001,-478,3455,-360,-358,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1024,1962,-469,3429,-353,-369,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1026,2035,-467,3432,-345,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1028,2031,-465,3450,-355,-364,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1030,1987,-475,3409,-349,-361,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1032,2005,-477,3404,-349,-366,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1034,1972,-472,3420,-349,-364,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1036,1986,-490,3429,-354,-359,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1038,2003,-497,3403,-354,-370,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1040,2029,-471,3422,-345,-359,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1042,2036,-478,3401,-358,-362,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1044,1997,-496,3402,-348,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1046,2035,-463,3412,-359,-359,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1048,2002,-462,3411,-360,-363,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1050,2034,-499,3435,-347,-367,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1052,2036,-482,3450,-347,-365,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1054,2023,-464,3435,-342,-357,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1056,1981,-487,3418,-352,-356,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1058,1977,-491,3411,-355,-358,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1060,1985,-482,3424,-342,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1062,2026,-477,3404,-345,-364,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1064,1963,-499,3444,-343,-365,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1066,1973,-492,3415,-353,-369,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1068,2014,-476,3454,-360,-363,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1070,1990,-487,3431,-346,-369,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1072,1985,-462,3446,-360,-356,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1074,2029,-473,3413,-357,-368,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1076,2018,-470,3446,-341,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1078,2038,-498,3435,-355,-363,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
